m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
-0.3679858758022872,-0.25366116260943694,0.0,-0.10293452372624202,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.3679858758022872,-0.25366116260943694,0.0,-0.10293452372624202,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.2034626967676869,-0.05547513165797045,0.0,-0.019076085635829017,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.6241709145960216,0.002523876184297566,0.0,-0.10293452372624202,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.17818075894491575,0.10508819593819528,0.0,-0.01776040888091628,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.3679858758022872,-0.25366116260943694,0.0,-0.10293452372624202,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.025112811428825065,-0.04177221097830559,0.0,0.011657607888562176,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.055566299724513116,0.01730563026244089,0.0,0.004306632213608957,-0.7799994511236297
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.785101419077166,-0.04124281717489542,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.15902608256363085,-0.04177221097830559,0.0,0.011657607888562176,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
-0.5335022674321901,0.09955162766354068,0.0,0.06290443116603678,0.0015371646749640514
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
-0.6241709145960216,0.002523876184297566,0.0,-0.10293452372624202,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.17818075894491575,0.10508819593819528,0.0,-0.01776040888091628,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.3679858758022872,-0.25366116260943694,0.0,-0.10293452372624202,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.5335022674321901,0.09955162766354068,0.0,0.06290443116603678,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.6241709145960216,0.002523876184297566,0.0,-0.10293452372624202,0.0015371646749640514
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
-0.026614054136968227,0.01730563026244089,0.0,0.004306632213608957,0.0035483032888254397
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.3679858758022872,-0.25366116260943694,0.0,-0.10293452372624202,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.3679858758022872,-0.25366116260943694,0.0,-0.10293452372624202,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
-0.2773172286384557,-0.1566334111301938,0.0,0.06290443116603678,0.0015371646749640514
-0.16659753970372143,0.06489098461108025,0.0,0.010853583205004394,0.0015371646749640514
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
0.10729921699783757,0.01730563026244089,0.0,0.004306632213608957,0.0038805942841971673
